,Magnet-sensor distance [cm],Bx[mT],By[mT],Bz[mT],Bx[LSB],By[LSB],Bz[LSB],Temperature[C],"Mode[MCM=0,ULOW_POWER=1,LOW_POWER=2,FAST=3]"
6246,6,-5.05,-34.0,0.54,-149,-1003,16,19.74,2
6247,6,-5.08,-33.86,0.54,-150,-999,16,19.54,2
6248,6,-4.98,-34.03,0.54,-147,-1004,16,19.61,2
6249,6,-5.08,-33.93,0.51,-150,-1001,15,19.8,2
6250,6,-5.02,-33.97,0.51,-148,-1002,15,19.54,2
6251,6,-4.95,-33.73,0.54,-146,-995,16,19.8,2
6252,6,-5.15,-33.76,0.47,-152,-996,14,19.93,2
6253,6,-4.98,-34.0,0.54,-147,-1003,16,19.61,2
6254,6,-5.05,-33.83,0.51,-149,-998,15,19.74,2
6255,6,-4.98,-33.86,0.54,-147,-999,16,19.61,2
6256,6,-5.15,-34.03,0.51,-152,-1004,15,19.74,2
6257,6,-5.05,-34.0,0.58,-149,-1003,17,19.8,2
6258,6,-4.95,-33.86,0.58,-146,-999,17,19.87,2
6259,6,-4.98,-33.8,0.44,-147,-997,13,19.87,2
6260,6,-5.08,-33.97,0.47,-150,-1002,14,19.87,2
6261,6,-4.88,-33.93,0.54,-144,-1001,16,19.74,2
6262,6,-5.05,-33.93,0.54,-149,-1001,16,19.61,2
6263,6,-4.92,-33.9,0.61,-145,-1000,18,19.74,2
6264,6,-5.02,-33.9,0.51,-148,-1000,15,19.67,2
6265,6,-5.08,-34.03,0.54,-150,-1004,16,19.67,2
6266,6,-4.95,-33.76,0.47,-146,-996,14,19.28,2
6267,6,-5.15,-33.83,0.54,-152,-998,16,19.61,2
6268,6,-5.08,-33.83,0.51,-150,-998,15,20.07,2
6269,6,-5.08,-33.73,0.54,-150,-995,16,19.67,2
6270,6,-5.02,-33.86,0.61,-148,-999,18,19.61,2
6271,6,-5.05,-33.86,0.58,-149,-999,17,19.74,2
6272,6,-5.02,-33.86,0.44,-148,-999,13,19.61,2
6273,6,-4.98,-33.9,0.47,-147,-1000,14,19.54,2
6274,6,-5.08,-33.73,0.47,-150,-995,14,19.74,2
6275,6,-5.05,-33.93,0.58,-149,-1001,17,19.74,2
6276,6,-5.08,-33.97,0.58,-150,-1002,17,19.74,2
6277,6,-5.05,-34.0,0.41,-149,-1003,12,19.87,2
6278,6,-5.05,-33.86,0.47,-149,-999,14,19.74,2
6279,6,-5.12,-33.86,0.47,-151,-999,14,19.87,2
6280,6,-5.05,-33.86,0.54,-149,-999,16,19.74,2
6281,6,-5.02,-33.9,0.51,-148,-1000,15,19.74,2
6282,6,-5.08,-33.76,0.54,-150,-996,16,19.93,2
6283,6,-4.81,-34.17,0.54,-142,-1008,16,19.93,2
6284,6,-5.02,-33.83,0.51,-148,-998,15,19.87,2
6285,6,-5.15,-33.86,0.64,-152,-999,19,19.87,2
6286,6,-4.98,-33.9,0.51,-147,-1000,15,19.74,2
6287,6,-5.15,-33.97,0.54,-152,-1002,16,19.8,2
6288,6,-4.95,-34.0,0.61,-146,-1003,18,19.8,2
6289,6,-4.98,-33.86,0.51,-147,-999,15,19.74,2
6290,6,-5.15,-34.0,0.47,-152,-1003,14,19.93,2
6291,6,-5.02,-33.9,0.54,-148,-1000,16,19.8,2
6292,6,-5.08,-33.83,0.54,-150,-998,16,19.74,2
6293,6,-4.98,-33.9,0.58,-147,-1000,17,19.93,2
6294,6,-5.12,-33.93,0.64,-151,-1001,19,19.8,2
6295,6,-5.05,-33.9,0.54,-149,-1000,16,19.93,2
6296,6,-5.08,-33.93,0.51,-150,-1001,15,19.74,2
6297,6,-5.08,-33.9,0.47,-150,-1000,14,19.61,2
6298,6,-5.08,-33.93,0.51,-150,-1001,15,19.67,2
6299,6,-5.08,-33.83,0.47,-150,-998,14,19.8,2
6300,6,-5.19,-33.86,0.51,-153,-999,15,19.8,2
6301,6,-4.95,-33.93,0.54,-146,-1001,16,19.54,2
6302,6,-5.05,-33.9,0.54,-149,-1000,16,19.87,2
6303,6,-5.15,-33.83,0.58,-152,-998,17,19.54,2
6304,6,-5.12,-34.0,0.58,-151,-1003,17,20.07,2
6305,6,-5.15,-33.93,0.47,-152,-1001,14,20.07,2
6306,6,-5.08,-33.83,0.58,-150,-998,17,19.47,2
6307,6,-5.19,-33.9,0.54,-153,-1000,16,19.8,2
6308,6,-5.12,-33.9,0.47,-151,-1000,14,19.67,2
6309,6,-4.95,-33.97,0.58,-146,-1002,17,19.67,2
6310,6,-5.12,-33.86,0.51,-151,-999,15,19.87,2
6311,6,-5.05,-33.9,0.47,-149,-1000,14,19.67,2
6312,6,-5.05,-33.93,0.54,-149,-1001,16,19.8,2
6313,6,-4.88,-33.86,0.47,-144,-999,14,19.74,2
6314,6,-4.95,-33.9,0.47,-146,-1000,14,19.74,2
6315,6,-5.05,-33.86,0.47,-149,-999,14,19.67,2
6316,6,-5.02,-33.93,0.58,-148,-1001,17,19.87,2
6317,6,-4.98,-34.03,0.54,-147,-1004,16,19.67,2
6318,6,-5.08,-34.0,0.51,-150,-1003,15,19.74,2
6319,6,-4.98,-33.93,0.47,-147,-1001,14,19.54,2
6320,6,-4.98,-33.93,0.44,-147,-1001,13,19.74,2
6321,6,-4.92,-33.97,0.54,-145,-1002,16,19.74,2
6322,6,-5.05,-33.86,0.54,-149,-999,16,19.87,2
6323,6,-5.15,-34.0,0.58,-152,-1003,17,19.61,2
6324,6,-5.08,-33.97,0.61,-150,-1002,18,19.8,2
6325,6,-5.29,-33.86,0.37,-156,-999,11,19.93,2
6326,6,-4.95,-33.8,0.47,-146,-997,14,19.93,2
6327,6,-5.02,-33.97,0.54,-148,-1002,16,19.8,2
6328,6,-5.08,-34.0,0.54,-150,-1003,16,19.67,2
6329,6,-5.08,-33.83,0.51,-150,-998,15,19.74,2
6330,6,-5.02,-33.83,0.51,-148,-998,15,19.93,2
6331,6,-5.05,-33.83,0.58,-149,-998,17,19.61,2
6332,6,-4.95,-33.8,0.58,-146,-997,17,19.8,2
6333,6,-5.05,-34.0,0.51,-149,-1003,15,19.87,2
6334,6,-4.95,-33.9,0.58,-146,-1000,17,19.67,2
6335,6,-5.12,-33.93,0.58,-151,-1001,17,19.87,2
6336,6,-5.02,-33.76,0.58,-148,-996,17,19.54,2
6337,6,-5.12,-33.76,0.47,-151,-996,14,19.8,2
6338,6,-5.05,-33.9,0.54,-149,-1000,16,19.74,2
6339,6,-5.22,-34.1,0.54,-154,-1006,16,19.8,2
6340,6,-4.95,-33.93,0.58,-146,-1001,17,19.8,2
6341,6,-5.08,-33.86,0.54,-150,-999,16,19.8,2
6342,6,-4.92,-33.9,0.51,-145,-1000,15,19.61,2
6343,6,-5.05,-33.93,0.58,-149,-1001,17,19.8,2
6344,6,-5.08,-34.0,0.58,-150,-1003,17,19.8,2
6345,6,-5.02,-33.8,0.54,-148,-997,16,19.54,2
6346,6,-5.02,-33.86,0.58,-148,-999,17,19.87,2
6347,6,-4.95,-34.07,0.47,-146,-1005,14,19.74,2
6348,6,-5.08,-33.97,0.54,-150,-1002,16,19.61,2
6349,6,-5.12,-33.8,0.61,-151,-997,18,19.67,2
6350,6,-5.12,-33.86,0.44,-151,-999,13,19.87,2
6351,6,-5.08,-33.73,0.58,-150,-995,17,19.8,2
6352,6,-5.12,-33.93,0.51,-151,-1001,15,19.74,2
6353,6,-5.08,-33.86,0.47,-150,-999,14,19.8,2
6354,6,-5.02,-33.93,0.54,-148,-1001,16,19.74,2
6355,6,-4.98,-34.0,0.54,-147,-1003,16,19.87,2
6356,6,-5.02,-34.0,0.51,-148,-1003,15,19.67,2
6357,6,-5.05,-33.9,0.51,-149,-1000,15,19.87,2
6358,6,-5.08,-33.9,0.51,-150,-1000,15,19.74,2
6359,6,-5.05,-33.97,0.54,-149,-1002,16,19.61,2
6360,6,-4.98,-33.93,0.47,-147,-1001,14,19.74,2
6361,6,-5.12,-33.83,0.54,-151,-998,16,19.74,2
6362,6,-5.05,-33.9,0.51,-149,-1000,15,19.74,2
6363,6,-5.08,-34.0,0.51,-150,-1003,15,19.61,2
6364,6,-5.02,-33.83,0.51,-148,-998,15,19.87,2
6365,6,-5.02,-33.9,0.54,-148,-1000,16,19.87,2
6366,6,-5.08,-33.9,0.51,-150,-1000,15,19.8,2
6367,6,-5.02,-33.9,0.51,-148,-1000,15,19.67,2
6368,6,-4.95,-33.93,0.54,-146,-1001,16,19.61,2
6369,6,-5.08,-34.0,0.58,-150,-1003,17,19.8,2
6370,6,-5.02,-33.83,0.54,-148,-998,16,19.8,2
6371,6,-5.05,-33.9,0.47,-149,-1000,14,19.8,2
6372,6,-5.08,-33.86,0.47,-150,-999,14,19.61,2
6373,6,-5.02,-34.0,0.54,-148,-1003,16,19.54,2
6374,6,-5.12,-33.83,0.54,-151,-998,16,19.67,2
6375,6,-5.19,-33.83,0.54,-153,-998,16,20.13,2
6376,6,-5.05,-34.0,0.47,-149,-1003,14,19.8,2
6377,6,-5.12,-33.97,0.51,-151,-1002,15,19.74,2
6378,6,-5.12,-33.9,0.47,-151,-1000,14,19.61,2
6379,6,-5.08,-34.14,0.54,-150,-1007,16,19.8,2
6380,6,-5.02,-33.97,0.47,-148,-1002,14,19.87,2
6381,6,-5.19,-33.9,0.54,-153,-1000,16,19.74,2
6382,6,-5.08,-33.93,0.44,-150,-1001,13,19.74,2
6383,6,-5.05,-33.97,0.58,-149,-1002,17,19.93,2
6384,6,-5.05,-33.83,0.58,-149,-998,17,19.8,2
6385,6,-5.08,-33.76,0.51,-150,-996,15,19.61,2
6386,6,-5.12,-34.0,0.54,-151,-1003,16,19.67,2
6387,6,-5.02,-34.03,0.47,-148,-1004,14,19.93,2
6388,6,-5.02,-33.83,0.47,-148,-998,14,19.61,2
6389,6,-5.05,-33.69,0.47,-149,-994,14,19.74,2
6390,6,-4.98,-33.93,0.54,-147,-1001,16,19.74,2
6391,6,-5.12,-33.83,0.58,-151,-998,17,19.54,2
6392,6,-5.05,-33.93,0.54,-149,-1001,16,19.67,2
6393,6,-4.95,-33.9,0.51,-146,-1000,15,19.8,2
6394,6,-5.05,-33.9,0.54,-149,-1000,16,19.67,2
6395,6,-5.02,-34.03,0.54,-148,-1004,16,19.8,2
6396,6,-5.02,-33.86,0.51,-148,-999,15,19.67,2
6397,6,-4.98,-33.97,0.58,-147,-1002,17,19.8,2
6398,6,-5.05,-33.83,0.51,-149,-998,15,19.8,2
6399,6,-5.19,-33.8,0.54,-153,-997,16,19.93,2
6400,6,-5.12,-33.86,0.47,-151,-999,14,19.61,2
6401,6,-5.02,-33.76,0.54,-148,-996,16,19.87,2
6402,6,-5.05,-33.9,0.54,-149,-1000,16,19.67,2
6403,6,-5.08,-33.8,0.54,-150,-997,16,19.67,2
6404,6,-4.98,-33.93,0.54,-147,-1001,16,19.74,2
6405,6,-4.95,-33.93,0.54,-146,-1001,16,19.34,2
6406,6,-5.12,-34.0,0.54,-151,-1003,16,19.87,2
6407,6,-4.92,-33.86,0.54,-145,-999,16,19.67,2
6408,6,-5.08,-33.97,0.51,-150,-1002,15,19.93,2
6409,6,-5.12,-33.9,0.54,-151,-1000,16,19.74,2
6410,6,-5.12,-33.93,0.54,-151,-1001,16,20.0,2
6411,6,-4.95,-33.83,0.61,-146,-998,18,19.93,2
6412,6,-5.08,-34.0,0.47,-150,-1003,14,19.8,2
6413,6,-5.08,-33.8,0.58,-150,-997,17,19.8,2
6414,6,-5.15,-33.9,0.51,-152,-1000,15,19.74,2
6415,6,-5.02,-33.9,0.44,-148,-1000,13,19.74,2
6416,6,-5.05,-33.9,0.51,-149,-1000,15,19.61,2
6417,6,-5.15,-33.76,0.54,-152,-996,16,19.47,2
6418,6,-5.08,-33.76,0.54,-150,-996,16,19.8,2
6419,6,-5.02,-33.76,0.58,-148,-996,17,19.87,2
6420,6,-5.05,-34.03,0.51,-149,-1004,15,19.54,2
6421,6,-5.02,-33.93,0.54,-148,-1001,16,19.74,2
6422,6,-5.08,-33.86,0.54,-150,-999,16,19.74,2
6423,6,-5.19,-33.83,0.54,-153,-998,16,20.0,2
6424,6,-5.08,-33.86,0.47,-150,-999,14,19.8,2
6425,6,-5.15,-33.8,0.58,-152,-997,17,19.54,2
6426,6,-5.05,-33.97,0.54,-149,-1002,16,19.74,2
6427,6,-5.08,-33.76,0.51,-150,-996,15,20.13,2
6428,6,-4.95,-34.07,0.54,-146,-1005,16,20.0,2
6429,6,-5.15,-34.07,0.58,-152,-1005,17,19.61,2
6430,6,-5.02,-33.76,0.54,-148,-996,16,19.74,2
6431,6,-4.92,-33.93,0.51,-145,-1001,15,19.8,2
6432,6,-4.95,-33.97,0.51,-146,-1002,15,19.93,2
6433,6,-5.02,-34.0,0.47,-148,-1003,14,19.93,2
6434,6,-5.15,-33.93,0.54,-152,-1001,16,19.93,2
6435,6,-5.05,-34.1,0.58,-149,-1006,17,19.93,2
6436,6,-5.15,-33.86,0.51,-152,-999,15,19.8,2
6437,6,-5.05,-34.07,0.61,-149,-1005,18,20.0,2
6438,6,-5.08,-33.8,0.61,-150,-997,18,19.74,2
6439,6,-5.15,-33.86,0.51,-152,-999,15,19.8,2
6440,6,-5.08,-33.86,0.54,-150,-999,16,19.67,2
6441,6,-5.08,-33.86,0.54,-150,-999,16,20.07,2
6442,6,-5.19,-33.86,0.54,-153,-999,16,19.74,2
6443,6,-5.02,-33.86,0.51,-148,-999,15,19.74,2
6444,6,-5.12,-34.07,0.47,-151,-1005,14,19.8,2
6445,6,-5.05,-33.9,0.47,-149,-1000,14,20.0,2
6446,6,-5.12,-33.9,0.51,-151,-1000,15,20.0,2
6447,6,-5.12,-33.93,0.51,-151,-1001,15,19.8,2
6448,6,-5.02,-33.8,0.58,-148,-997,17,19.8,2
6449,6,-5.02,-33.9,0.51,-148,-1000,15,19.74,2
6450,6,-5.12,-33.86,0.54,-151,-999,16,20.0,2
6451,6,-5.08,-33.93,0.54,-150,-1001,16,19.8,2
6452,6,-5.12,-33.93,0.51,-151,-1001,15,19.74,2
6453,6,-5.12,-34.07,0.58,-151,-1005,17,19.54,2
6454,6,-4.95,-33.97,0.47,-146,-1002,14,19.87,2
6455,6,-5.02,-33.8,0.47,-148,-997,14,19.54,2
6456,6,-4.95,-33.93,0.47,-146,-1001,14,19.61,2
6457,6,-5.08,-33.97,0.51,-150,-1002,15,19.54,2
6458,6,-4.98,-33.83,0.47,-147,-998,14,19.54,2
6459,6,-5.12,-33.86,0.47,-151,-999,14,19.74,2
6460,6,-5.08,-34.03,0.54,-150,-1004,16,19.87,2
6461,6,-5.02,-33.76,0.54,-148,-996,16,19.87,2
6462,6,-4.95,-33.86,0.51,-146,-999,15,19.87,2
6463,6,-5.15,-33.97,0.51,-152,-1002,15,19.87,2
6464,6,-4.98,-33.93,0.44,-147,-1001,13,19.8,2
6465,6,-5.02,-34.0,0.58,-148,-1003,17,19.8,2
6466,6,-5.15,-33.8,0.51,-152,-997,15,19.93,2
6467,6,-5.02,-33.86,0.51,-148,-999,15,19.87,2
6468,6,-5.12,-33.83,0.54,-151,-998,16,19.67,2
6469,6,-4.95,-33.86,0.58,-146,-999,17,19.61,2
6470,6,-5.02,-34.0,0.51,-148,-1003,15,20.0,2
6471,6,-5.08,-33.86,0.51,-150,-999,15,19.61,2
6472,6,-5.02,-33.97,0.47,-148,-1002,14,19.8,2
6473,6,-5.08,-34.0,0.54,-150,-1003,16,19.67,2
6474,6,-5.12,-33.97,0.54,-151,-1002,16,19.74,2
6475,6,-5.02,-33.69,0.58,-148,-994,17,19.74,2
6476,6,-5.12,-33.86,0.54,-151,-999,16,19.67,2
6477,6,-5.12,-33.86,0.47,-151,-999,14,20.13,2
6478,6,-5.08,-34.03,0.61,-150,-1004,18,19.41,2
6479,6,-5.05,-33.76,0.54,-149,-996,16,20.0,2
6480,6,-5.05,-33.9,0.51,-149,-1000,15,19.74,2
6481,6,-4.95,-33.9,0.44,-146,-1000,13,19.8,2
6482,6,-5.08,-33.86,0.44,-150,-999,13,19.8,2
6483,6,-5.12,-34.0,0.58,-151,-1003,17,19.74,2
6484,6,-4.92,-34.0,0.54,-145,-1003,16,19.74,2
6485,6,-5.08,-33.86,0.37,-150,-999,11,19.87,2
6486,6,-5.12,-33.9,0.47,-151,-1000,14,19.67,2
6487,6,-5.08,-33.8,0.54,-150,-997,16,19.87,2
6488,6,-5.15,-33.86,0.58,-152,-999,17,19.93,2
6489,6,-5.22,-33.86,0.58,-154,-999,17,19.54,2
6490,6,-5.22,-33.9,0.54,-154,-1000,16,19.34,2
6491,6,-5.12,-33.93,0.47,-151,-1001,14,19.87,2
6492,6,-5.02,-34.07,0.54,-148,-1005,16,19.8,2
6493,6,-4.95,-33.83,0.51,-146,-998,15,19.74,2
6494,6,-5.08,-34.07,0.54,-150,-1005,16,19.87,2
6495,6,-5.15,-33.9,0.54,-152,-1000,16,19.93,2
6496,6,-4.98,-33.9,0.51,-147,-1000,15,19.8,2
6497,6,-5.12,-33.93,0.51,-151,-1001,15,19.8,2
6498,6,-5.05,-33.97,0.44,-149,-1002,13,19.8,2
6499,6,-5.08,-33.97,0.51,-150,-1002,15,19.74,2
6500,6,-5.08,-33.97,0.51,-150,-1002,15,19.74,2
6501,6,-5.15,-34.07,0.54,-152,-1005,16,19.54,2
6502,6,-4.98,-33.8,0.51,-147,-997,15,19.8,2
6503,6,-4.92,-33.83,0.54,-145,-998,16,19.93,2
6504,6,-4.98,-33.83,0.54,-147,-998,16,19.87,2
6505,6,-5.08,-33.76,0.54,-150,-996,16,19.61,2
6506,6,-4.92,-33.83,0.51,-145,-998,15,19.8,2
6507,6,-5.12,-34.07,0.61,-151,-1005,18,19.87,2
6508,6,-5.02,-33.83,0.51,-148,-998,15,19.61,2
6509,6,-5.05,-33.93,0.44,-149,-1001,13,19.8,2
6510,6,-5.12,-34.0,0.58,-151,-1003,17,19.8,2
6511,6,-5.05,-33.86,0.54,-149,-999,16,19.74,2
6512,6,-5.12,-33.9,0.54,-151,-1000,16,19.93,2
6513,6,-5.15,-33.93,0.54,-152,-1001,16,20.0,2
6514,6,-5.08,-33.93,0.58,-150,-1001,17,19.74,2
6515,6,-5.08,-33.8,0.54,-150,-997,16,19.93,2
6516,6,-5.02,-33.83,0.51,-148,-998,15,19.67,2
6517,6,-5.08,-33.93,0.58,-150,-1001,17,19.54,2
6518,6,-5.02,-33.83,0.47,-148,-998,14,19.8,2
6519,6,-5.08,-33.83,0.54,-150,-998,16,19.87,2
6520,6,-4.98,-33.97,0.54,-147,-1002,16,20.0,2
6521,6,-4.95,-33.97,0.51,-146,-1002,15,19.74,2
6522,6,-5.02,-33.69,0.54,-148,-994,16,19.67,2
6523,6,-5.08,-33.83,0.51,-150,-998,15,19.67,2
6524,6,-5.08,-33.9,0.58,-150,-1000,17,19.61,2
6525,6,-5.02,-33.9,0.58,-148,-1000,17,19.67,2
6526,6,-5.22,-33.9,0.51,-154,-1000,15,19.61,2
6527,6,-5.02,-33.83,0.47,-148,-998,14,19.8,2
6528,6,-4.88,-33.86,0.47,-144,-999,14,19.87,2
6529,6,-5.12,-34.0,0.47,-151,-1003,14,19.67,2
6530,6,-5.08,-33.97,0.54,-150,-1002,16,19.61,2
6531,6,-5.12,-33.86,0.47,-151,-999,14,19.87,2
6532,6,-5.12,-33.93,0.51,-151,-1001,15,19.8,2
6533,6,-5.05,-33.86,0.54,-149,-999,16,19.61,2
6534,6,-5.19,-34.07,0.54,-153,-1005,16,19.87,2
6535,6,-5.02,-33.83,0.47,-148,-998,14,19.8,2
6536,6,-5.12,-33.8,0.58,-151,-997,17,20.2,2
6537,6,-4.98,-33.86,0.51,-147,-999,15,19.61,2
6538,6,-5.02,-33.86,0.58,-148,-999,17,19.87,2
6539,6,-5.08,-33.86,0.51,-150,-999,15,20.07,2
6540,6,-5.12,-34.0,0.54,-151,-1003,16,19.87,2
6541,6,-5.08,-33.93,0.58,-150,-1001,17,19.74,2
6542,6,-5.05,-34.0,0.47,-149,-1003,14,19.67,2
6543,6,-5.22,-33.97,0.58,-154,-1002,17,19.54,2
6544,6,-4.98,-33.86,0.54,-147,-999,16,19.61,2
6545,6,-5.02,-33.97,0.54,-148,-1002,16,19.8,2
6546,6,-5.15,-34.0,0.58,-152,-1003,17,19.54,2
6547,6,-5.12,-33.9,0.54,-151,-1000,16,19.74,2
6548,6,-4.92,-33.86,0.61,-145,-999,18,19.8,2
6549,6,-4.98,-33.93,0.51,-147,-1001,15,19.74,2
6550,6,-5.19,-33.86,0.44,-153,-999,13,20.0,2
6551,6,-5.05,-33.86,0.47,-149,-999,14,19.8,2
6552,6,-5.15,-33.86,0.54,-152,-999,16,19.74,2
6553,6,-5.08,-33.97,0.58,-150,-1002,17,19.61,2
6554,6,-5.22,-33.9,0.54,-154,-1000,16,19.87,2
6555,6,-4.98,-33.83,0.54,-147,-998,16,19.8,2
6556,6,-5.08,-33.86,0.51,-150,-999,15,19.61,2
6557,6,-4.98,-34.03,0.54,-147,-1004,16,19.67,2
6558,6,-5.05,-33.86,0.58,-149,-999,17,19.61,2
6559,6,-5.05,-33.93,0.58,-149,-1001,17,19.8,2
6560,6,-5.02,-33.9,0.51,-148,-1000,15,19.93,2
6561,6,-5.02,-33.86,0.54,-148,-999,16,19.67,2
6562,6,-4.98,-33.9,0.58,-147,-1000,17,19.87,2
6563,6,-5.12,-33.97,0.54,-151,-1002,16,19.54,2
6564,6,-5.02,-33.97,0.44,-148,-1002,13,19.93,2
6565,6,-4.92,-33.83,0.54,-145,-998,16,19.8,2
6566,6,-5.02,-34.0,0.54,-148,-1003,16,19.61,2
6567,6,-5.02,-33.93,0.47,-148,-1001,14,19.47,2
6568,6,-5.12,-33.97,0.54,-151,-1002,16,19.54,2
6569,6,-5.15,-33.83,0.47,-152,-998,14,19.87,2
6570,6,-5.12,-33.97,0.58,-151,-1002,17,19.67,2
6571,6,-5.12,-33.86,0.58,-151,-999,17,19.74,2
6572,6,-4.98,-33.97,0.47,-147,-1002,14,19.8,2
6573,6,-4.95,-33.97,0.61,-146,-1002,18,19.74,2
6574,6,-5.08,-33.86,0.58,-150,-999,17,19.74,2
6575,6,-5.08,-33.83,0.44,-150,-998,13,19.8,2
6576,6,-4.98,-33.8,0.54,-147,-997,16,19.87,2
6577,6,-5.12,-33.9,0.61,-151,-1000,18,20.0,2
6578,6,-4.98,-33.9,0.54,-147,-1000,16,19.87,2
6579,6,-5.12,-34.0,0.58,-151,-1003,17,20.0,2
6580,6,-5.12,-34.0,0.54,-151,-1003,16,19.74,2
6581,6,-5.08,-33.76,0.51,-150,-996,15,20.07,2
6582,6,-5.05,-33.93,0.51,-149,-1001,15,19.67,2
6583,6,-5.02,-33.9,0.58,-148,-1000,17,20.0,2
6584,6,-5.12,-33.93,0.54,-151,-1001,16,19.74,2
6585,6,-5.08,-33.93,0.58,-150,-1001,17,19.74,2
6586,6,-4.92,-33.97,0.51,-145,-1002,15,19.74,2
6587,6,-5.05,-33.9,0.54,-149,-1000,16,19.74,2
6588,6,-5.05,-33.8,0.47,-149,-997,14,19.87,2
6589,6,-5.02,-33.86,0.47,-148,-999,14,19.67,2
6590,6,-5.05,-33.97,0.51,-149,-1002,15,19.8,2
6591,6,-5.12,-34.0,0.47,-151,-1003,14,19.74,2
6592,6,-5.02,-33.9,0.51,-148,-1000,15,19.67,2
6593,6,-5.05,-33.93,0.54,-149,-1001,16,19.74,2
6594,6,-5.05,-34.0,0.58,-149,-1003,17,20.13,2
6595,6,-5.15,-33.93,0.47,-152,-1001,14,19.74,2
6596,6,-5.02,-33.83,0.54,-148,-998,16,19.74,2
6597,6,-4.98,-33.8,0.68,-147,-997,20,19.87,2
6598,6,-5.05,-33.8,0.51,-149,-997,15,19.61,2
6599,6,-5.05,-33.76,0.54,-149,-996,16,19.87,2
6600,6,-5.02,-33.86,0.58,-148,-999,17,19.74,2
6601,6,-5.05,-33.9,0.47,-149,-1000,14,19.74,2
6602,6,-4.98,-33.93,0.54,-147,-1001,16,19.61,2
6603,6,-5.12,-33.93,0.54,-151,-1001,16,19.87,2
6604,6,-5.08,-33.97,0.58,-150,-1002,17,19.74,2
6605,6,-4.95,-34.03,0.47,-146,-1004,14,19.74,2
6606,6,-5.12,-33.86,0.41,-151,-999,12,19.67,2
6607,6,-5.02,-33.9,0.54,-148,-1000,16,19.87,2
6608,6,-5.08,-33.86,0.51,-150,-999,15,19.93,2
6609,6,-5.02,-33.86,0.54,-148,-999,16,19.74,2
6610,6,-5.08,-33.97,0.47,-150,-1002,14,19.8,2
6611,6,-5.12,-33.97,0.58,-151,-1002,17,19.8,2
6612,6,-4.98,-33.9,0.54,-147,-1000,16,19.87,2
6613,6,-4.98,-33.97,0.54,-147,-1002,16,19.87,2
6614,6,-5.12,-33.9,0.58,-151,-1000,17,19.87,2
6615,6,-5.08,-33.9,0.51,-150,-1000,15,19.67,2
6616,6,-5.12,-33.9,0.54,-151,-1000,16,19.74,2
6617,6,-5.02,-33.9,0.58,-148,-1000,17,19.87,2
6618,6,-5.12,-34.0,0.54,-151,-1003,16,19.74,2
6619,6,-4.95,-33.97,0.54,-146,-1002,16,19.74,2
6620,6,-5.08,-34.0,0.47,-150,-1003,14,19.74,2
6621,6,-5.32,-33.97,0.47,-157,-1002,14,19.67,2
6622,6,-5.08,-33.9,0.54,-150,-1000,16,19.74,2
6623,6,-4.98,-33.86,0.54,-147,-999,16,19.8,2
6624,6,-4.98,-34.0,0.58,-147,-1003,17,19.61,2
6625,6,-4.98,-34.0,0.58,-147,-1003,17,19.8,2
6626,6,-5.02,-33.9,0.51,-148,-1000,15,19.74,2
6627,6,-5.02,-33.93,0.54,-148,-1001,16,19.67,2
6628,6,-5.15,-33.86,0.51,-152,-999,15,19.8,2
6629,6,-4.95,-34.0,0.54,-146,-1003,16,19.61,2
6630,6,-5.19,-33.9,0.51,-153,-1000,15,19.74,2
6631,6,-5.08,-33.83,0.44,-150,-998,13,19.87,2
6632,6,-5.12,-33.93,0.47,-151,-1001,14,19.8,2
6633,6,-5.05,-33.9,0.58,-149,-1000,17,19.87,2
6634,6,-5.22,-33.9,0.54,-154,-1000,16,19.54,2
6635,6,-5.05,-33.93,0.58,-149,-1001,17,19.8,2
6636,6,-5.08,-34.0,0.58,-150,-1003,17,19.74,2
6637,6,-5.05,-33.9,0.54,-149,-1000,16,20.07,2
6638,6,-4.98,-33.8,0.54,-147,-997,16,19.61,2
6639,6,-5.02,-33.86,0.44,-148,-999,13,20.13,2
6640,6,-5.12,-33.9,0.58,-151,-1000,17,19.87,2
6641,6,-5.12,-33.9,0.54,-151,-1000,16,19.74,2
6642,6,-5.12,-33.9,0.51,-151,-1000,15,19.93,2
6643,6,-5.12,-34.0,0.54,-151,-1003,16,19.47,2
6644,6,-5.02,-33.97,0.47,-148,-1002,14,19.47,2
6645,6,-5.05,-33.73,0.51,-149,-995,15,19.8,2
6646,6,-5.08,-34.03,0.51,-150,-1004,15,19.47,2
6647,6,-5.08,-33.69,0.54,-150,-994,16,19.74,2
6648,6,-5.19,-33.9,0.54,-153,-1000,16,20.0,2
6649,6,-5.08,-33.97,0.61,-150,-1002,18,19.93,2
6650,6,-5.12,-33.97,0.44,-151,-1002,13,19.8,2
6651,6,-5.12,-33.86,0.47,-151,-999,14,19.8,2
6652,6,-5.15,-33.97,0.44,-152,-1002,13,19.87,2
6653,6,-5.12,-34.03,0.47,-151,-1004,14,19.93,2
6654,6,-5.05,-33.76,0.44,-149,-996,13,19.8,2
6655,6,-4.98,-33.86,0.58,-147,-999,17,20.0,2
6656,6,-4.98,-33.8,0.54,-147,-997,16,19.67,2
6657,6,-5.02,-33.76,0.54,-148,-996,16,19.87,2
6658,6,-5.12,-33.76,0.54,-151,-996,16,19.87,2
